id,artist,title,release_date,popularity,decade,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1YJ4vpxPL6Wgo8gmRnvqSp,Eurythmics,There Must Be an Angel (Playing With My Heart),1991-02-28,57,80,0.539,0.672,0,-11.36,1,0.0472,0.342,1.05e-05,0.123,0.611,112.399
4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,You Make My Dreams (Come True),1980,76,80,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057
2J9yZBKajggHsCmoSiaVCw,The Human League,Together In Electric Dreams,1988,54,80,0.697,0.611,3,-11.746,1,0.0258,0.18,2.04e-06,0.0876,0.808,129.96
6lUXKiuZ4n7fgLJU8wJtBf,Paul McCartney,Ebony & Ivory,1999-10-11,0,80,0.632,0.559,4,-11.564,1,0.0355,0.148,0.0,0.0515,0.757,80.709
3cbV252akVZInSvJk7jAYX,Irene Cara,Flashdance...What a Feeling - Radio Edit,1983-01-01,73,80,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491
7o7E1nrHWncYY7PY94gCiX,The Buggles,Video Killed The Radio Star,1980-01-10,69,80,0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165
5WwqdeavrQrbeAMDxGawse,REO Speedwagon,Can't Fight This Feeling,1984-11-05,72,80,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344
1ot6jEe4w4hYnsOPjd3xKQ,The Pointer Sisters,I'm So Excited,1982-02-01,71,80,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348
5RYLa5P4qweEAKq5U1gdcK,Queen,A Kind Of Magic - Remastered 2011,1986-06-02,67,80,0.67,0.776,9,-5.874,1,0.0356,0.0184,0.00294,0.128,0.703,130.128
0yJvWbn8xQKiDZ84VN5lQG,The Police,"De Do Do Do, De Da Da Da",1980-10-03,64,80,0.78,0.523,9,-8.884,1,0.051,0.06,0.0629,0.24,0.855,147.86
3K7Q9PHUWPTaknlbFPThn2,Kool & The Gang,Celebration,1980-09-29,69,80,0.885,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.632
4HA2jo7wkMdN1lmLO6ryzE,Traveling Wilburys,End Of The Line,1988-10-18,69,80,0.578,0.836,2,-6.607,1,0.0512,0.163,1.36e-06,0.0583,0.932,167.026
5huh0htdiJDatAtbHLtpfz,Phil Collins,A Groovy Kind Of Love,1998-09-25,0,80,0.46,0.182,2,-14.711,1,0.0303,0.283,2.57e-05,0.101,0.188,144.066
6lRkdG1HurVS72F9GoBeWJ,Fine Young Cannibals,Good Thing,1988-01-01,63,80,0.747,0.586,9,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.893,164.718
0Ya8H9JmT4ewIx9cyejwqW,Billy Idol,Mony Mony,1985,53,80,0.757,0.603,10,-12.087,0,0.0548,0.0327,4.05e-06,0.204,0.589,134.89
5tdKaKLnC4SgtDZ6RlWeal,Whitney Houston,How Will I Know,1985-02-14,70,80,0.832,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49
1CtAzw53AIXKjAemxy4b1j,Midnight Oil,Beds Are Burning - Remastered,1987-10-02,69,80,0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18
5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,Arthur's Theme (Best That You Can Do),1981,67,80,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543
1kiNatIrwDusOZfR29W0LJ,Michael Jackson,Man in the Mirror - 2012 Remaster,1987-08-31,68,80,0.808,0.812,8,-5.012,1,0.0381,0.52,7.91e-05,0.134,0.269,100.331
43btz2xjMKpcmjkuRsvxyg,John Mellencamp,Jack & Diane,1982,74,80,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965
5JvsxPAHsGxwNq4xto2HtM,Roxette,Listen To Your Heart,1988-10-21,72,80,0.539,0.583,1,-4.935,0,0.0275,0.108,0.0,0.111,0.337,86.063
3mvoMBK8QDtnhz8U2L2XK2,Queen,I Want To Break Free,1984-02-27,0,80,0.862,0.401,4,-12.088,1,0.0374,0.0512,0.00607,0.18,0.8,109.142
58qBa4R0T7u0ZiuRvMJRUN,Wet Wet Wet,Sweet Little Mystery,1987-09-21,58,80,0.711,0.581,0,-14.108,1,0.0357,0.408,0.0,0.0709,0.949,117.084
1Je1IMUlBXcx1Fz0WE7oPT,Spice Girls,Wannabe,1996-01-01,80,90,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008
3APayTEWiUl9Ssep4BOXR2,Natalie Imbruglia,Torn,2007-09-05,67,90,0.558,0.928,5,-3.04,1,0.0356,0.0746,5.44e-05,0.696,0.6,96.313
6tXnRSvuNgOq4QcxpIN54r,Crowded House,Weather With You,1991-01-01,71,90,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982
1Eb90nmqTrxylKFhcUzW8P,Bryan Adams,(Everything I Do) I Do It For You,1991-09-24,75,90,0.533,0.36,1,-12.633,1,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229
2CT3r93YuSHtm57mjxvjhH,Oasis,Wonderwall,2006-11-19,0,90,0.409,0.892,2,-4.373,1,0.0336,0.000807,0.0,0.207,0.651,174.426
6e40mgJiCid5HRAGrbpGA6,Backstreet Boys,I Want It That Way,2001-10-23,73,90,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031
3FteycP8CaXS1MhjcXekVT,Spice Girls,Stop,1997-01-01,69,90,0.722,0.845,2,-4.446,0,0.0308,0.287,0.0,0.0561,0.965,130.13
2goLsvvODILDzeeiT4dAoR,Cher,Believe,1998,75,90,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975
6sxptembJVty4sNtcPMAVz,Shania Twain,Man! I Feel Like A Woman!,1997-11-04,73,90,0.657,0.639,10,-7.527,1,0.0412,0.581,0.0,0.278,0.674,124.882
7p9dd71JR2ucoAuO1Sy0VZ,Bryan Adams,When You're Gone,1998-01-01,66,90,0.546,0.931,0,-6.344,1,0.0341,0.000299,2.92e-05,0.11,0.643,125.495
0lnxrQAd9ZxbhBBe7d8FO8,Hanson,MMMBop,1997-01-01,68,90,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872
0TxXEbxn52XsuAhxb6VFZw,Faith Hill,This Kiss,2007,59,90,0.48,0.832,11,-5.663,1,0.0426,0.137,0.0,0.354,0.648,186.875
4VZDv8sASBS8UruUBGTFdk,Wilson Phillips,Hold On,1990-05-08,68,90,0.679,0.657,5,-9.897,1,0.0255,0.4,0.0,0.0497,0.546,97.8
4CcSw8wQAHYf4XNckayPoc,Annie Lennox,Walking on Broken Glass,1992-04-02,67,90,0.749,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008
36AWdhZIGLUTkWpJDhe7va,Spice Girls,2 Become 1,1996-01-01,66,90,0.646,0.665,6,-7.878,1,0.0268,0.326,1.97e-05,0.238,0.7,143.966
60Pwcnt2y9ML9VP4gwrcxm,Cher,Walking in Memphis,1995-11-06,62,90,0.696,0.679,2,-7.363,1,0.0305,0.587,0.0,0.165,0.527,128.982
15tHagkk8z306XkyOHqiip,The Rembrandts,"I'll Be There for You - Theme From ""Friends""",1995-05-02,66,90,0.32,0.917,9,-5.903,1,0.0771,0.0717,0.0,0.169,0.715,190.757
4I7DV3MIgxJGlObiy9s6nx,Shania Twain,That Don't Impress Me Much,1999-11-09,68,90,0.743,0.873,10,-4.943,0,0.0507,0.14,0.0,0.142,0.965,125.005
2AlVWg58iy4Cx6KqD0XYu2,Boyzone,Picture Of You,1996-10-28,64,90,0.768,0.919,0,-6.066,1,0.0416,0.109,1.14e-06,0.366,0.862,116.649
24fQpRwKFkC3Fe8QtvvrNw,Take That,Back for Good - Radio Mix,1995,1,90,0.601,0.504,5,-9.761,1,0.0284,0.31,0.0,0.137,0.564,78.986
1d6KS9GH06JAd19uiBy9IE,Alanis Morissette,Ironic - 2015 Remaster,1995,69,90,0.408,0.582,11,-8.305,1,0.0508,0.218,0.0,0.159,0.365,114.926
3tyTt5pEWblt96j1HsXiV5,George Michael,Freedom! '90 - Remastered,2017-10-20,68,90,0.677,0.852,5,-10.856,1,0.045,0.225,3.95e-05,0.0595,0.93,91.691
1yTQ39my3MoNROlFw3RDNy,Spice Girls,Say You'll Be There,1996-01-01,66,90,0.726,0.679,1,-6.219,1,0.0473,0.0149,1.49e-06,0.0837,0.751,107.02
1F93GMRPvmWpVP970SzjpH,Cher,The Shoop Shoop Song (It's In His Kiss),1991-01-01,0,90,0.678,0.61,0,-10.509,1,0.0306,0.467,0.0,0.397,0.919,117.04
0gcjc7Vt5xtcfmJgf6g2IO,Ronan Keating,When You Say Nothing At All,2000-01-01,73,90,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18e-06,0.0811,0.418,173.86
7A0apkTSTvMbSI7yplcmlh,Christina Aguilera,Come on over Baby (All I Want Is You) - Radio Version,1999,63,90,0.829,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903
4pZ2aqPV39Gw3FuHrWKWnM,Sixpence None The Richer,Kiss Me,2004-10-26,0,90,0.529,0.741,3,-5.661,1,0.0268,0.116,1.23e-06,0.0736,0.455,100.004
1wb4P4F0sxAQ2KXrRvsx6n,Shania Twain,You're Still The One,1997-11-04,73,90,0.585,0.494,3,-8.751,1,0.0353,0.363,0.0,0.0886,0.634,133.822
3v0uXfyMEZ1lGvBOv1Y4ar,S Club 7,Bring It All Back,1999-01-01,63,90,0.679,0.903,4,-4.914,1,0.0463,0.333,0.0,0.372,0.872,108.114
1GrikfH0jDejDvrxo84n4P,Janet Jackson,Together Again,1997-10-07,67,90,0.873,0.593,7,-8.942,1,0.103,0.078,0.00697,0.104,0.495,123.091
3GpdNg7Krt9vjc6tgDoKe1,Deep Blue Something,Breakfast At Tiffany's,1995-01-01,9,90,0.624,0.826,2,-5.534,1,0.0287,0.113,0.0,0.0938,0.526,110.368
5qGwqO0lkbBXw4xNfzT7SF,Spice Girls,Spice Up Your Life,1997-01-01,66,90,0.556,0.993,1,-5.067,1,0.0464,0.0105,0.0341,0.403,0.702,124.016
3IDsegNBHC4pjGCOMTQYlU,Amy Grant,"Baby, Baby",1991,58,90,0.702,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862
0P6CPJrNJ1Zt755CQTWg3S,B*Witched,C'est La Vie,1998-03-25,61,90,0.705,0.936,7,-5.109,1,0.0306,0.0978,0.000124,0.0506,0.939,109.004
1di1BEgJYzPvXUuinsYJGP,Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,1997-08-12,73,90,0.731,0.853,10,-4.219,0,0.0363,0.0352,0.0,0.268,0.605,108.016
4n8iSiSWRdaSeSpJMbdk9O,Joshua Kadison,Jessie,1993-01-01,60,90,0.648,0.464,7,-11.592,1,0.0287,0.426,4.93e-06,0.262,0.512,142.924
1PEqh7awkpuepLBSq8ZwqD,Donna Lewis,I Love You Always Forever,1996-04-16,68,90,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773
0hrBpAOgrt8RXigk83LLNE,Ace of Base,The Sign,1993-12-24,69,90,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987
0q90594hk25yo0xZmBTqCd,George Michael,Don't Let the Sun Go Down on Me,1998-11-09,55,90,0.432,0.551,0,-8.096,1,0.0289,0.501,1.77e-06,0.472,0.253,136.465
1jI1aLmm5HTwiMtvsbwDJw,Spice Girls,Who Do You Think You Are,1996-01-01,63,90,0.727,0.83,6,-6.658,0,0.0376,0.0226,0.00356,0.73,0.899,118.002
3MjUtNVVq3C8Fn0MP3zhXa,Britney Spears,...Baby One More Time,1999-01-12,78,90,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96
7CBy5lwwNECPDjsksQrxxB,Roxette,Joyride,1991-03-28,0,90,0.631,0.77,2,-5.315,1,0.0267,0.0457,0.0,0.481,0.734,102.348
013AWvizllIUEC2FOBzOnh,Savage Garden,Truly Madly Deeply,1997-03-04,72,90,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12
2le9fblYnfoLr9dkZIsJUa,Big Mountain,"Baby, I Love Your Way",1994-07-19,61,90,0.651,0.747,1,-7.269,0,0.0699,0.0528,0.0,0.207,0.776,147.518
2Cy7QY8HPLk925AyNAt6OG,Michael Jackson,Black or White - Single Version,2005-07-19,63,90,0.741,0.894,4,-3.826,1,0.0496,0.0814,0.0527,0.089,0.96,114.879
6vGW3d8X48CBaLdU0PQbey,M People,Moving on Up,1998-10-29,62,90,0.899,0.857,0,-6.128,0,0.037,0.0499,0.0299,0.112,0.961,125.072
4UQLQJu3DNvVkMVglwElU2,Go West,The King of Wishful Thinking,1992-11-14,63,90,0.669,0.868,0,-7.377,1,0.0527,0.033,0.0,0.0991,0.913,107.885
1OFKUn2VLafrHj7ybnap0Q,Hootie & The Blowfish,Only Wanna Be with You,1994-07-01,68,90,0.49,0.873,6,-5.861,1,0.0355,0.107,5.19e-06,0.118,0.513,103.272
3UpS7kBnkVQYG13pDDFTC4,Backstreet Boys,As Long as You Love Me,1997-08-12,69,90,0.804,0.801,0,-4.892,1,0.0305,0.275,3.29e-05,0.215,0.826,98.12
144JMbvbR5txNzoZ112wo4,Cher,Strong Enough,1998,66,90,0.593,0.923,0,-6.19,1,0.101,0.0495,0.0,0.29,0.587,124.862
4c6vZqYHFur11FbWATIJ9P,The La's,There She Goes,1990,67,90,0.533,0.761,7,-10.632,1,0.0298,0.013,0.829,0.207,0.917,122.777
6aXY8SXfIcDU1FTNqo5fHz,Roxette,Fading Like A Flower (Every Time You Leave),1991-03-28,0,90,0.609,0.668,0,-5.738,1,0.026,0.195,0.0,0.219,0.319,105.419
2DZ0asZUifcas2aTEi3SrZ,Wet Wet Wet,"Love Is All Around - From ""Four Weddings And A Funeral""",1993-11-08,32,90,0.428,0.542,10,-12.381,1,0.0304,0.256,0.0,0.169,0.566,169.896
7jIFGkTBIK1UwWaEXMW2Nh,Tom Cochrane,Life Is A Highway,1991-09-19,63,90,0.683,0.897,5,-3.455,1,0.0465,0.0457,5.18e-06,0.286,0.752,103.051
6kQz6t5z1FK4uohPh8Kd73,Jennifer Lopez,Let's Get Loud,1999-04-20,67,90,0.82,0.937,5,-4.81,0,0.0542,0.139,7.51e-05,0.325,0.922,131.006
1UI0l2L66HJ9AtoEOlHzv4,Britney Spears,Sometimes,1999-01-12,67,90,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996
6kvoHl80mfCVTv7XnZkjQn,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",1990-05-20,73,90,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609
4QlzkaRHtU8gAdwqjWmO8n,The Cure,Friday I'm In Love,1992-01-01,74,90,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205
0HKD13PLq2WicViBBhSrOl,Gabrielle,Out Of Reach,2001-01-01,67,90,0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862
7ziHnshbknkpFLDW5yGBjO,All Saints,Never Ever,1997,60,90,0.738,0.541,1,-5.485,1,0.0311,0.559,0.0,0.0492,0.309,134.187
1EflNuGtIko1YjBAmbZAQr,Take That,Relight My Fire (feat. Lulu),1993,0,90,0.653,0.943,9,-7.315,1,0.0515,0.0379,0.0,0.0989,0.925,122.586
0SLtqCrXBRrnkxSOMA3X4W,Robbie Williams,Let Me Entertain You,1997-01-01,66,90,0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152
3ZpQiJ78LKINrW9SQTgbXd,Sheryl Crow,All I Wanna Do,1993-08-03,68,90,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091
1NOeZ7ZIVKMebuza26rofd,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",1996-02-28,0,90,0.614,0.466,1,-9.881,1,0.0327,0.314,0.0,0.099,0.178,119.916
6SLLoLPDg6XALqgCs9rBX3,Boyzone,No Matter What,1998-05-25,0,90,0.701,0.416,7,-9.429,1,0.0247,0.165,0.0,0.13,0.555,92.715
6CU0zWIWVTEnmWpSjVHM93,Des'ree,You Gotta Be,1994-04-27,64,90,0.623,0.669,0,-9.985,1,0.0412,0.211,3.2e-06,0.111,0.492,94.028
4rV3AYCf4BBBCkIpyLPwUP,Gabrielle,Dreams,1993-01-01,64,90,0.751,0.467,9,-13.652,1,0.036,0.173,0.0,0.217,0.568,98.783
7E81YAfHOaSlnevLjKMghT,The KLF,Justified & Ancient,2021-01-01,52,90,0.628,0.953,10,-4.989,0,0.0626,0.00276,0.0132,0.427,0.515,111.134
1M2nd8jNUkkwrc1dgBPTJz,Robbie Williams,Angels,1997-01-01,72,90,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22
391CwgcBxvUHmEKda2b5In,Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Single Edit,1993,59,90,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212
7mnGQesk1TzQLzQ9bYWZPR,Tal Bachman,She's so High,1999-02-23,70,90,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269
0LXosXV9ZvmzIpzUsOMuLv,Phil Collins,You'll Be In My Heart,1999-01-01,54,90,0.568,0.748,8,-6.523,1,0.0298,0.0572,4.48e-06,0.0932,0.615,96.699
6xkryXuiZU360Lngd4sx13,Mariah Carey,Fantasy,1995-09-26,73,90,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322
3GCpEbJzknVdpvx9WI03x3,Peter Andre,Mysterious Girl - Radio Edit,2004-06-07,60,90,0.655,0.822,8,-5.755,1,0.211,0.14,0.0,0.298,0.859,171.983
0U9TKK9GYryei6Vn45TEdH,Mike & The Mechanics,Over My Shoulder,1995-03-06,67,90,0.631,0.826,5,-7.856,0,0.0322,0.126,0.0,0.0648,0.82,92.353
0Ph6L4l8dYUuXFmb71Ajnd,Ricky Martin,Livin' la Vida Loca,1999,73,90,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043
6nozDLxeL0TE4MS9GqYU1v,Savage Garden,I Knew I Loved You,1999-11-09,68,90,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031
3i6qNxyVgIdUZTTi5m25EM,Meredith Brooks,Bitch,1997-01-01,66,90,0.617,0.886,9,-5.953,1,0.055,0.0112,9.63e-05,0.0523,0.629,96.328
4AOuWMwBYlZ96c07ye2w27,U2,Sweetest Thing - The Single Mix,1998-10-21,0,90,0.534,0.605,0,-7.096,1,0.0352,0.0941,4.35e-05,0.198,0.558,142.24
6qspW4YKycviDFjHBOaqUY,TLC,Waterfalls,1994-11-15,71,90,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804
1umFfZGw8bsBd1a0fLTQI3,Maria McKee,"Show Me Heaven - From ""Days Of Thunder""",2002-01-01,50,90,0.5,0.455,8,-10.483,1,0.0261,0.136,0.00363,0.0646,0.563,155.935
0Uqs7ilt5kGX9NzFDWTBrP,Backstreet Boys,Quit Playing Games (With My Heart),1996-05-06,65,90,0.8,0.825,11,-6.552,0,0.034,0.0559,2.18e-06,0.141,0.903,100.035
2aBxt229cbLDOvtL7Xbb9x,Mariah Carey,Always Be My Baby,1995-09-26,71,90,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946
4rvT5iZVOCJeXZrDvy6JFK,The Corrs,What Can I Do,1998-10-17,59,90,0.631,0.516,9,-7.514,1,0.035,0.336,0.0,0.0974,0.688,78.0
2CaseM6BKvQpi6blK8nbxC,Anastacia,I'm Outta Love - Radio Edit,1999,43,90,0.761,0.716,10,-5.8,0,0.056,0.396,0.0,0.0771,0.649,119.41
27QvYgBk0CHOVHthWnkuWt,Madonna,Vogue,2009-09-18,66,90,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998
3Nf8oGn1okobzjDcFCvT6n,Pretenders,I'll Stand by You,1994-06-01,70,90,0.438,0.606,7,-6.549,1,0.0305,0.3,4.49e-06,0.0754,0.266,133.822
69mFxANpGyq9s69LqH3d9G,Shanice,I Love Your Smile,1991-11-19,59,90,0.722,0.842,5,-8.745,0,0.126,0.00955,8.45e-06,0.178,0.751,93.954
7zB3ZhA5v33pA4rCdKKGqq,Lighthouse Family,High,1997,40,90,0.664,0.622,10,-8.505,1,0.0253,0.0994,0.0738,0.112,0.614,102.342
5oQx6XZyrOOkGbme8DA9GO,Lonestar,Amazed,1995,54,90,0.56,0.541,1,-7.97,1,0.0288,0.23,0.0,0.118,0.278,139.76
2fXNIyzcOjc5Otknzsfi2O,Mariah Carey,"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",2015,39,90,0.216,0.544,5,-8.132,1,0.0431,0.663,0.0,0.882,0.301,75.017
6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,1998-09-11,78,90,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
5LGqFIVBf3ZUeFBpc87CFS,Des'ree,Life,1998-06-29,64,90,0.721,0.74,1,-5.453,1,0.0416,0.112,4.12e-05,0.0848,0.714,104.815
4MIB4aXVS0M0KNVcbQlyOP,Texas,Say What You Want,1997-01-01,0,90,0.633,0.841,4,-5.932,1,0.0702,0.2,0.0,0.396,0.803,95.888
4f6jZRNyjZQ8ltv1txgZUG,Elton John,Can You Feel the Love Tonight,2003-01-01,0,90,0.309,0.275,10,-12.612,1,0.0332,0.867,0.000408,0.11,0.161,123.865
4eHbdreAnSOrDDsFfc4Fpm,Whitney Houston,I Will Always Love You,1992-11-17,75,90,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531
4FCb4CUbFCMNRkI6lYc1zI,Mariah Carey,Hero,1993-08-04,69,90,0.501,0.378,4,-9.37,1,0.029,0.735,0.0,0.119,0.178,119.987
6RT3PxDEQOa7m6tK502DNa,OMC,How Bizarre,1996,0,90,0.784,0.675,0,-7.718,1,0.049,0.261,1.4e-06,0.293,0.854,124.908
5lA6mFOvaiienokVbTZEQx,Lou Bega,Mambo No. 5 (A Little Bit of...),2002-05-31,0,90,0.607,0.802,5,-6.849,0,0.403,0.107,0.0,0.305,0.901,174.201
1Cwsd5xI8CajJz795oy4XF,New Radicals,You Get What You Give,1998-01-01,73,90,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967
7fLkHVJAJLENmSvhrEHZxV,Peabo Bryson,A Whole New World (Aladdin's Theme),1992-01-01,53,90,0.538,0.189,2,-17.13,1,0.0344,0.636,0.0,0.174,0.161,107.829
1KGi9sZVMeszgZOWivFpxs,TLC,No Scrubs,1999-02-23,77,90,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909
0uqvSVhGgQTIdj9G51vhvv,CeCe Peniston,Finally,1992-01-01,63,90,0.791,0.658,7,-11.128,1,0.0445,0.00653,0.0,0.0472,0.842,120.066
6YXWauQKn5nQVhcC4KVplQ,Jennifer Paige,Crush,1998-01-01,51,90,0.733,0.706,1,-5.652,0,0.0292,0.0262,0.0,0.0881,0.598,115.04
5jOvmh1DYmaiBPETL6HCRY,Jennifer Lopez,Waiting for Tonight,2012-07-20,53,90,0.694,0.941,10,-6.108,0,0.0408,0.00224,0.0826,0.109,0.854,125.014
5vKkaZHPzuqQheytfKuXzp,Elton John,"Circle of Life - From ""The Lion King""/Soundtrack Version",1994-01-01,59,90,0.3,0.387,10,-15.321,1,0.0331,0.264,0.215,0.106,0.137,160.587
7ojJ4XvqBhBcteM0zjMebT,UB40,(I Can't Help) Falling In Love With You,1993-01-01,68,90,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406
75CgD6l7K4qMzZrn4CbZqz,Simply Red,Stars,1991,68,90,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668
7v02Sn9vYRQ6pc1lqhnkWY,Eagle-Eye Cherry,Save Tonight,1997-07-21,52,90,0.548,0.742,0,-6.536,1,0.0337,0.000154,3.97e-05,0.109,0.583,119.496
3Mmt6Xk0H6VR92PEp6x3hP,Mr. Big,To Be With You - 2010 Remastered Version,1991-03-26,66,90,0.688,0.375,4,-9.601,1,0.0535,0.286,0.0,0.133,0.45,83.635
7f0jXNMu2xjQUtmKMuWhGA,4 Non Blondes,What's Up?,1992-01-01,0,90,0.566,0.57,11,-9.875,0,0.0285,0.156,0.0,0.118,0.491,134.537
0BUoLE4o9eVahDHvTqak67,TLC,Unpretty,1999-02-23,61,90,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684
4WUnM4KNZ0kjp0CUeoyOnS,All-4-One,I Swear,1994-01-01,66,90,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207
6kWJvPfC4DgUpRsXKNa9z9,Ace of Base,All That She Wants,1993-12-24,72,90,0.798,0.625,11,-9.689,1,0.0548,0.00547,7.98e-05,0.103,0.858,93.764
6rvYf9JxdVpMdIiEbsbsBL,Macy Gray,I Try,2000-06-06,0,90,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403
035aFnfIrO25Hy4PRP6GC7,Bryan Adams,"All For Love - From ""The Three Musketeers""",2017-11-03,56,90,0.408,0.569,2,-6.237,1,0.029,0.19,0.0,0.126,0.146,74.835
5KaggKyCa9QZk25z93D4Zs,Robyn,Show Me Love - Radio Version,2006-08-30,39,90,0.648,0.623,6,-3.945,0,0.0305,0.077,0.0,0.324,0.715,90.986
4ePP9So5xRzspjLFVVbj90,Spin Doctors,Two Princes,1991-08-27,70,90,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731
11mwFrKvLXCbcVGNxffGyP,Christina Aguilera,Genie In a Bottle,1999,71,90,0.633,0.8,1,-6.945,1,0.166,0.209,0.000123,0.137,0.913,175.716
5DiXcVovI0FcY2s0icWWUu,Counting Crows,Mr. Jones,1993-01-01,76,90,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621
0z5E34e7ZT3XKMYQNXh6tH,Seal,Kiss from a Rose,2004,49,90,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745
0lfPPoWG4b3OmhieJ2YDF0,Sheryl Crow,If It Makes You Happy,1996-09-24,59,90,0.541,0.692,7,-7.056,1,0.0278,0.0409,0.000178,0.108,0.303,95.446
76puoNshqjAAocKl5KbmpQ,Whitney Houston,I Have Nothing - Film Version,2017-11-17,54,90,0.486,0.448,7,-9.133,1,0.0342,0.757,0.0,0.0852,0.17,152.864
4lO57zZGFcj7vSY4QhfVDq,Robbie Williams,She's The One,1998,67,90,0.243,0.609,10,-8.451,1,0.0323,0.663,1.13e-05,0.221,0.333,166.668
1Oi2zpmL81Q0yScF1zxaC0,Destiny's Child,"Bills, Bills, Bills",1999-07-27,81,90,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641
